aggregated_crossings_id,barrier_id,internal_name,crossing_source,crossing_feature_type,crossing_type_code,barrier_status,transport_line_structured_name_1,rail_track_name,blue_line_key,watercourse_name,road_name,structure_type,structure_owner,private_owner_details,structure_list_status,assessment_type_completed,reason_for_exclusion,method_of_exclusion,partial_passability,partial_passability_notes,upstream_habitat_quality,constructability,estimated_cost_$,priority,type_of_rehabilitation,rehabilitated_by,rehabilitated_date,estimated_rehabilitation_cost_$,actual_project_cost_$,next_steps,timeline_for_next_steps,lead_for_next_steps,others_involved_in_next_steps,reason,notes,supporting_links,modelled_crossing_id,pscis_status,crossing_subtype_code,pscis_road_name,pscis_stream_name,pscis_assessment_comment,pscis_assessment_date,dam_name,dam_height,dam_owner,dam_use,dam_operating_status,utm_zone,utm_easting,utm_northing,downstream_route_measure,wscode,localcode,watershed_group_code,gnis_stream_name,barriers_anthropogenic_dnstr,barriers_anthropogenic_dnstr_count,barriers_anthropogenic_habitat_wcrp_upstr,barriers_anthropogenic_habitat_wcrp_upstr_count,barriers_ch_cm_co_pk_sk_dnstr,barriers_st_dnstr,barriers_wct_dnstr,ch_spawningrearing_km,ch_spawningrearing_belowupstrbarriers_km,sk_spawningrearing_km,sk_spawningrearing_belowupstrbarriers_km,all_spawningrearing_km,all_spawningrearing_belowupstrbarriers_km,ch_spawningrearing_set_id,ch_spawningrearing_total_hab_gain_set,ch_spawningrearing_num_barriers_set,ch_spawningrearing_avg_gain_per_barrier,ch_spawningrearing_dnstr_set_ids,ch_spawningrearing_rank_avg_gain_per_barrier,ch_spawningrearing_rank_avg_gain_tiered,ch_spawningrearing_rank_total_upstr_hab,ch_spawningrearing_rank_combined,ch_spawningrearing_tier_combined,sk_spawningrearing_set_id,sk_spawningrearing_total_hab_gain_set,sk_spawningrearing_num_barriers_set,sk_spawningrearing_avg_gain_per_barrier,sk_spawningrearing_dnstr_set_ids,sk_spawningrearing_rank_avg_gain_per_barrier,sk_spawningrearing_rank_avg_gain_tiered,sk_spawningrearing_rank_total_upstr_hab,sk_spawningrearing_rank_combined,sk_spawningrearing_tier_combined,all_spawningrearing_set_id,all_spawningrearing_total_hab_gain_set,all_spawningrearing_num_barriers_set,all_spawningrearing_avg_gain_per_barrier,all_spawningrearing_dnstr_set_ids,all_spawningrearing_rank_avg_gain_per_barrier,all_spawningrearing_rank_avg_gain_tiered,all_spawningrearing_rank_total_upstr_hab,all_spawningrearing_rank_combined,all_spawningrearing_tier_combined,label_in_wcrp
203992,203992,Trib 1 to Middle R @ Austin FSR (MID-1/13500698),PSCIS,"ROAD, RESOURCE/OTHER",CBS,BARRIER,Middle FSR,,356305159,Tributary to Middle River,Austin FSR,Stream crossing - CBS,,,Excluded structure,Barrier assessment,No key upstream habitat,Field assessment,,,Medium,,,,,,,,,,,,,,"Moderate to low habitat value, no spawning habitat observed. Difficult to replace wiht OBS or retrofit. Potential good rearing in pools and deeper sections. No modeled habitat present.",,13500698,ASSESSED,ROUND,Austin FSR,Unnamed Trib to Middle river,"CBS-rated as barrier. Very long culvert may be hard to replace with OBS and not feasible to embed. Likely not worth the effort to remediate as stream is moderate to low value and no spawning habitat observed however, if fixing may need to replace with OBS with clear span or simulated stream bed as backwatering likely not possible based on gradient of stream and culvert.  Multiple step pools upstream and downstream. SWD present, small boulders, small-large cobbles. Potential good rearing in pools and deeper sections. Poor/no spawning habitat. Abundant overhanging veg, some undercut banks.",10/31/2025,,,,,,10,356605,6086366,1318,100.567134.179319.815989.532920.108850,100.567134.179319.815989.532920.108850.200696,MIDR,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no
203994,203994,Trib to Sitlika Cr @ Driftwood FSR (TAK-12/20001363),PSCIS,"ROAD, RESOURCE/OTHER",CBS,BARRIER,Driftwood FSR,,356279193,Tributary to Sitlika Creek,Driftwood FSR,Stream crossing - CBS,,,Data-deficient barrier,Barrier assessment,,,,,Medium,,,,,,,,,Habitat confirmation (data deficient structures only),,,,"Barrier at low flow, may be backwatered and passable at higher flows. Some spawning gravels, good rearing habitat. Lots of fines, sime cobbles and small boulders. No modeled habitat. Unassessed modeled crossing downstream (between railway and Driftwood FSR)",,,20001361,ASSESSED,ROUND,Driftwood FSR,Unnamed stream,"CBS-rated as barrier. At higher flows this site may be backwatered and passable. Recommend installing weirs to create backwatering if doing any remediation. Abundant SWD and LWD. Lots of overhanging vegetation. Some spawning gravel. Lots of undercut banks, some instream vegetation. Centre of culvert slightly crushed from above. Good rearing habitat. Lots of fines, some cobbles and small boulders.",10/29/2025,,,,,,9,677253,6177988,1568,100.567134.179319.815989.532920.990487.131602,100.567134.179319.815989.532920.990487.131602,TAKL,,1020001473,1,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no
203995,203995,MacDougall Cr @ 900 FSR (SAK-3/20001205),PSCIS,"ROAD, RESOURCE/OTHER",CBS,BARRIER,Sakeniche FSR,,356343575,MacDougall Creek,900 FSR,Stream crossing - CBS,,,Data-deficient barrier,Barrier assessment,,,Yes,Proportion of individuals,,,,,,,,,,Habitat confirmation (data deficient structures only),,,,"Barrier, likely passable to some species and life stages but would be improved with embedment or OBS. ","Moderate value with suitable spawning gravels mixed with cobbles, rearing potential present. Lowe overwintering potential except in plunge pool.",,20001205,ASSESSED,ROUND,900 FSR,Macdougall Creek,"CBS-rated as barrier however, culvert likely passable for some species and life stages but could be improved with embedddment or OBS. Stream appears to have moderate value. riffled for most of the length. 2 deep pools at outlet and behind LWD/ beaver dam. Suitable gravel present for spawning, mixed with cobble. Stable CWD present. Rearing potential present with some pooling. 10m long deep pool at outlet. Low overwintering potential outside of outlet pool. some spawning potential downstream.",11/1/2025,,,,,,9,688256,6120005,27341,100.567134.179319.815989.532920.447529,100.567134.179319.815989.532920.447529.617867,TAKL,Macdougall Creek,,0,,,,,,2.4,2.4,5.6,5.6,5.6,5.6,6512,2.4,1,2.4,,9,9,10,10,A,6512,5.6,1,5.6,,4,4,5,4,A,7132,5.6,1,5.6,,6,6,9,7,A,yes
203996,203996,Teegee Cr @ Fall Rd (FAL-2/20000645),PSCIS,"ROAD, RESOURCE/OTHER",CBS,BARRIER,Fall FSR,,356359054,Tributary to Takla Lake,Fall Road,Stream crossing - CBS,,,Data-deficient barrier,Barrier assessment,,,,,Medium,,,,,,,,,Habitat confirmation (data deficient structures only),,,,"Barrier, large outlet drop. Limited spawning gravels, lacks pools.","CBS-rated as barrier. Large outlet drop, backwatering not feasible. Recomend replacing with OBS due to gradient of stream. Mix of LWD and SWD, lacks pools - rearing potential. Lacks consistent spawning gravels, mostly small boulders and cobbles. Low spawning. Upstream slope up to 4% riffle. Large drop at outlet, seen from inlet. Barrel depressed near outlet.",,20000645,ASSESSED,OVAL,Old Fall Road,Teegee Creek,"CBS-rated as barrier. Large outlet drop, backwatering not feasible. Recomend replacing with OBS due to gradient of stream. Mix of LWD and SWD, lacks pools - rearing potential. Lacks consistent spawning gravels, mostly small boulders and cobbles. Low spawning. Upstream slope up to 4% riffle. Large drop at outlet, seen from inlet. Barrel depressed near outlet.",11/1/2025,,,,,,9,687688,6170690,12474,100.567134.179319.815989.532920.881436,100.567134.179319.815989.532920.881436.367349,TAKL,,1200000035;204008;204010;1020000184,4,,,,,,6.74,6.74,0,0,6.74,6.74,7442,14.03,5,2.806,,8,8,2,5,A,7444,0,2,0,"[ ""7442"", ""7443"" ]",,,,,,8682,14.03,5,2.806,,10,10,4,6,A,yes
203997,203997,Trib to Sitlika Cr @ Driftwood FSR TAK-11/20000764),PSCIS,"ROAD, RESOURCE/OTHER",CBS,BARRIER,Driftwood FSR,,356362395,Tributary to Sitlika Creek,Driftwood FSR,Stream crossing - CBS,,,Data-deficient barrier,Barrier assessment,,,,,Medium,,,Low,,,,,,Habitat confirmation (data deficient structures only),,,,No modeled habitat but values to be verified in field,"Low to mod habitat value, wetland complex upstream of crossing. No suitable spawning habitat. Beaver dam 5 m upstream impedes flows. Middle of culvert partially collapsed.",,20000764,ASSESSED,ROUND,Driftwood FSR,unknown,"CBS-rated as barrier. Culvert likely a barrier however, associated habitat is low maybe moderate value with wetland complex upstream of culvert. Likely not worth the effort to remediate. Culvert may backwater at higher flows and become passable. Lots of LWD and SWD. Lacks suitable spawning gravels, beaver dam 5m upstream of inlet impedes flow. Overhanging vegetation present. Middle of culvert partially collapsed.",11/1/2025,,,,,,9,676567,6178513,183,100.567134.179319.815989.532920.990487.192457,100.567134.179319.815989.532920.990487.192457,TAKL,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no
203998,203998,12601069,PSCIS,"ROAD, RESOURCE/OTHER",OBS,PASSABLE,,,356360979,Tezzeron Creek,Branch off Germansen FSR,Stream crossing - OBS,,,Excluded structure,Barrier assessment,Passable,Field assessment,,,,,,,,,,,,,,,,OBS bridge,Old spawning redd observed below bridge.,,12601069,ASSESSED,BRIDGE,Branch road to Germansen FSR,Tezzeron Creek,"OBS-bridge. Wooden bridge - attempted repairs to damage, 2 holes in center. high flow rate. Beaver chew present, old spawning redd found below bridge. Good spawning gravels, cobbles, and boulders. Some undercut banks and pools, good cover and overhanging vegetation.",8/16/2025,,,,,,10,416438,6094034,88643,100.567134.179319.815989.290384.989223,100.567134.179319.815989.290384.989223.903477,LTRE,Tezzeron Creek,1200000034,1,,,,,,0.97,0.97,0,0,0.97,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no
203999,203999,12600939,PSCIS,"ROAD, RESOURCE/OTHER",OBS,PASSABLE,,,356360833,Hatdudatehl Creek,Branch off Inzana FSR,Stream crossing - OBS,,,Excluded structure,Barrier assessment,Passable,Field assessment,,,,,,,,,,,,,,,,OBS bridge,"Bridge construction cased pooled sediment under bridge. Lots of beaver activity, western toad, ducks, ermine.",,12600939,ASSESSED,BRIDGE,Branch road off Inzana FSR,Hatdudatehl Creek,"OBS-bridge. Some fresh beaver chew up and downstream. CWD in stream downstream - directs some flow. Riffle pool upstream. Bridge construction caused pooled sediment under bridge. Mature rainbow observed - min. 8 inches. Functional cover, some rearing potential. A few deep pools. high spawning potential.",8/16/2025,,,,,,10,407263,6083277,40378,100.567134.179319.815989.290384.820062,100.567134.179319.815989.290384.820062.688617,LTRE,Hatdudatehl Creek,,0,,,,,,2.38,2.38,19.49,19.49,21.12,21.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no
204000,204000,20000196,PSCIS,"ROAD, RESOURCE/OTHER",OBS,PASSABLE,,,356361497,Bates Creek,Abandoned airstrip off Driftwood FSR,Stream crossing - OBS,,,Excluded structure,Barrier assessment,Passable,Field assessment,,,,,,,,,,,,,,,,OBS bridge,Salmon head found.,,20000196,ASSESSED,BRIDGE,abandoned air strip off Driftwood FSR,Bates Creek,"OBS-Bridge. LWD functions to slow flow, creates pools, SWD also present. Salmon head found. Migrating, spawning, all good. Moderate rearing and occasional deep pools.",10/31/2025,,,,,,9,673658,6177393,1402,100.567134.179319.815989.532920.997351,100.567134.179319.815989.532920.997351,TAKL,Bates Creek,,0,,,,,,19.73,19.73,3.6,3.6,19.73,19.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no
204001,204001,Pitka Cr @ Frost Rd (PIT-4/19300009),PSCIS,"ROAD, DEMOGRAPHIC",CBS,POTENTIAL,Frost Rd,,356357216,Pitka Creek,Frost Road,Stream crossing - CBS,,,Data-deficient barrier,Barrier assessment,,,Yes,,Medium,,,,,,,,,Engage with partners,2/27/2026,,,"Scores as potential barrier but likely passable - fully backwatered, well sized","Swampy ponded wetland upstream and downstream, lacks continuous defined banks. Side channel upstream has some cobbles, gravel and boulders. Frog/toad observed and leeches.",,19300009,ASSESSED,CRTBOX,Frost Rd,Pitka Creek,"CBS-rated as potential barrier, however Backwatered 100% therefore passable. Also structure is in good shape and is well sized with the two box culverts and no action recomended. Structure diameter used as channel width due to lack of natural channel. Ponded US and DS (swampy wetland). Lacks continuous defined banks. No channel measurements. US side channel has cobbles, some gravel, and boulders. Frog/toad observed and leeches.",8/18/2025,,,,,,10,416000,6025278,11789,100.567134.179319.612053,100.567134.179319.612053.253287,STUL,Pitka Creek,1019300424;1019301062;1019301069,3,,,,,,2.26,2.26,0,0,2.26,2.26,1242,8.67,4,2.1675,,10,10,7,9,A,623,0,1,0,"[ ""622"" ]",,,,,,622,8.67,4,2.1675,,13,13,8,11,B,yes
204002,204002,Nahounli Cr @ Hampton Lumber (NAH-3/19301070),PSCIS,"ROAD, RESOURCE/OTHER",OBS,PASSABLE,,,356360517,Nahounli Creek,Off Takla Road through Hampton Lumber,Stream crossing - OBS,,,Priority barrier,Barrier assessment,,,,,,,,,,,,,,Engage with barrier owner,,,,OBS bridge,"Small ATV or walking bridge in poor condition, nearly underwaterd. Likely not impeding passage but could be removed or replaced.",,19301070,ASSESSED,BRIDGE,Off Takla Rd (Through Hampton Lumber),Nahounli Creek,"OBS-bridge. Small bridge (ATV use or walking only) is in poor condition and nearly under water from damage. Likely not impeding fish passage although could be removed or replaced. Appears to be for recreational access only.  Access: 40 min walk SE of Hampton Lumber back gate. Deactivated Bridge (narrow atv-wooden plank crossing). Beaver lodge US and several US/DS dams. Western toad, ducks, and ermine observed",8/19/2025,,,,,,10,422906,6035228,7380,100.567134.179319.596213,100.567134.179319.596213.285103,STUL,Nahounli Creek,,0,,,,,,5.08,5.08,0,0,5.08,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes
204003,204003,Nahounli Cr @ Hampton Lumber (NAH-4/19300658),PSCIS,"ROAD, RESOURCE/OTHER",CBS,PASSABLE,,,356360517,Nahounli Creek,Off Takla Road through Hampton Lumber,Stream crossing - CBS,,,Priority barrier,Barrier assessment,,,,,,,,,,,,,,Engage with barrier owner,,,,Passable. Road deactivated. Culverts left in place but stream has eroded around them so no fish passage issues. ,Consider adding to list for owner follow up.,,19300658,ASSESSED,ROUND,Off Takla Rd (Through Hampton Lumber),Nahounli Creek,"CBS-passable. Appears that road is deactivated, and road is not in use. Culverts have been left in place and are not actually functioning at all, as stream has eroded around them therefore they are not causing fish passage issues. old rusted out and broken culverts at stream edge culvert diameter estimated due to breakage and being 90% submerged. Embeddedment is difficult to measure due to culvert being submerged. 80% cv exposed with no fill. Looks like loggers left ~5 logs for a bridge. beaver dam blocking/clogging culvert caused water to erode banks and go around culvert. deactivated road - 2 failed culverts.",8/19/2025,,,,,,10,425202,6034711,10377,100.567134.179319.596213,100.567134.179319.596213.299893,STUL,Nahounli Creek,,0,,,,,,2.08,2.08,0,0,2.08,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes
204004,204004,Prairie Meadow Rd @ Hampton Lumber (PMC-2/19301094),PSCIS,"ROAD, RESOURCE/OTHER",CBS,BARRIER,,,356357338,Prairie Meadow Creek,Takla Road (through Hampton Lumber),Stream crossing - CBS,,,Data-deficient barrier,Barrier assessment,,,,,Medium,,,,,,,,,Habitat confirmation (data deficient structures only),,,,Scores as barrier but fully backwatered so could be passable. Can not see outlet so could have debris or damaged end. ,Buried in ~14 m high ridge up to train tracks (fill depth),,19301094,ASSESSED,ROUND,Takla Road(through Hampton Lumber),Prairie Meadow Creek,"CBS-rated as barrier. Culvert is fully backwatered and likely passable however, cannot see outlet so could have debris or damaged end. Multiple overflow culverts nearby and at higher elevation. Replacement is not realistic based on fill depth and railway, would recomend leaving this alone or augmenting with additional culverts at water level. Slope was estimated based on it being backwatered (90%submerged) and stream slope. Cannot see through CV. Or see US inlet - buried in ~14m high ridge up to train tracks (fill depth)",8/19/2025,,,,,,10,423090,6036010,1081,100.567134.179319.596213.285103,100.567134.179319.596213.285103.047510,STUL,Prairie Meadow Creek,,0,,,,,,1.02,1.02,0,0,1.02,1.02,312,1.02,1,1.02,,12,11,12,11,B,1862,0,1,0,,,,,,,8062,1.02,1,1.02,,16,15,16,15,B,yes
204005,204005,Trib to Driftwood R @ Ankwill FSR (ANK-0.1/4300371),PSCIS,"ROAD, RESOURCE/OTHER",CBS,BARRIER,Ankwill FSR,,356314324,Tributary to Driftwood River,Ankwill FSR,Stream crossing - CBS,,,Data-deficient barrier,Barrier assessment,,,Yes,Proportion of time,Medium,,,,,,,,,Habitat confirmation (data deficient structures only),,,,Barrier or possible barrier at certain flows,"2 unknown fish spotted. Good rearing, some suitable gravels near crossing with potential for more. Length of culvert a potential barrier. (no modelled habitat)",,4300371,ASSESSED,ROUND,Ankwill Creek Road,Unnamed Trib to Driftwood river,"CBS-barrier or possible barrier at certain flows. Recomend replacing with OBS or CBS with embeddment. Two culverts, similarly sized and elevation therefore sum of two widths used for culvert width. 2 unknown fish spotted. Some undercuts, mediocre overwintering habitat. Good rearing, continuous flow and some suitable gravels near crossing with potential for more based on gradient, size of stream, and substrate observed. Length of culvert a potential barrier.",10/28/2025,,,,,,9,671321,6176450,710,100.567134.179319.815989.532920.992397.027223,100.567134.179319.815989.532920.992397.027223,DRIR,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no
204006,204006,19300993,PSCIS,"ROAD, RESOURCE/OTHER",OBS,PASSABLE,,,356364687,Whitefish Creek,Gravel pit road off Yekooche FSR,Stream crossing - OBS,,,Excluded structure,Barrier assessment,Passable,Field assessment,,,,,,,,,,,,,,,,OBS bridge.,"potential salmon stream. 3-4 rainbow(?) juveniles observed upstream. High spawning potential, med rearing.",,19300993,ASSESSED,BRIDGE,Gravel pit rd off of Yekooche FSR,Whitefish Creek,"OBS-bridge. Substrate estimated to be 65% cobble 35% gravel. Some old beaver chew 60m upstream. low flow; potential salmon stream (rotten fish smell, eagle feathers. medium - high spawning potential; medium rearing; some small pools. undercut banks and overhanging vegetation. 3-4 juveniles observed US (probably rainbow).",8/20/2025,,,,,,10,366626,6052029,3681,100.567134.179319.910475,100.567134.179319.910475,STUL,Whitefish Creek,,0,1019300290,1,,,,7.09,6.67,23.93,0.52,30.07,6.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no
204008,204008,Teegee Cr @ Driftwood FSR (TAK-7/20000644),PSCIS,"ROAD, RESOURCE/OTHER",CBS,BARRIER,Fall FSR,,356359054,Tributary to Takla Lake,Driftwood FSR,Stream crossing - CBS,,,Data-deficient barrier,Barrier assessment,,,,,Medium,,,,,,,,,Habitat confirmation (data deficient structures only),,,,Barrier,High beaver activity. Upstream ponded and stagnant. Lack of continous banks downstream. No suitable spawning gravels 50 m downstream. ,,20000644,ASSESSED,ROUND,Drftwood FSR,Unnamed stream,"CBS-rated as barrier. Could attempt to backwater outlet area to provide some passability especially in higher flows. This could be challenging due to beaver activity therefore, reccomendation is to install clearspan OBS to avoid beaver issues. Upstream is ponded and stagnant. Downstream lacks continuous banks due to beaver activity. Undercut banks, overhanging vegetation and no suitable spawning gravels 50m downstream. All 50 m downstream are impacted by beaver activity. Culvert inlet itself is filled by beaver dam. Channel width likely overestimated due to challenging conditions.",10/27/2025,,,,,,9,685403,6167890,7341,100.567134.179319.815989.532920.881436,100.567134.179319.815989.532920.881436.227302,TAKL,,204010;1020000184,2,1200000035;203996,2,,,,11.81,0.84,0.02,0.02,11.81,0.84,7442,14.03,5,2.806,,8,8,2,5,A,7443,0.02,1,0.02,"[ ""7442"" ]",17,26,18,18,B,8682,14.03,5,2.806,,10,10,4,6,A,yes
204009,204009,20001048,PSCIS,"ROAD, RESOURCE/OTHER",OBS,PASSABLE,,,356359054,Tributary to Takla Lake,Branch off Driftwood FSR,Stream crossing - OBS,,,Excluded structure,Barrier assessment,Passable,Field assessment,,,,,,,,,,,,,,,,OBS bridge,,,20001048,ASSESSED,BRIDGE,Branch off Driftwood FSR,Unnamed Trib to Takla Lake,"OBS-Bridge, fully passable and in good condition. No actions recommended",10/27/2025,,,,,,9,684412,6167724,5200,100.567134.179319.815989.532920.881436,100.567134.179319.815989.532920.881436,TAKL,,1020000184,1,1200000035;203996;204008;204010,4,,,,13.95,0.04,2.16,0.04,13.95,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no
204010,204010,Teegee Cr @ Branch off Driftwood FSR (TAK-5/20001252),PSCIS,RAIL,CBS,BARRIER,,None,356359054,Tributary to Takla Lake,Branch off Driftwood FSR,Stream crossing - CBS,,,Data-deficient barrier,Barrier assessment,,,Yes,Proportion of time,High,,,,,,,,,Habitat confirmation (data deficient structures only),,,,Likely passable at some flows. ,"Bottom of culvert rusted out. Previously blocked by beavers. Good rearing, overwintering and migration corridor. Some sutitable spawning gravels obs downstream .",,20001252,ASSESSED,ROUND,Branch off Driftwood FSR,Unnamed creek,"CBS-rated as barrier, however approximately 50% backwatered at hte time of assessment therefore likely passable at some flows. No action recomended. Bottom of culvert rusted out. old beaver sign, culvert previously blocked by beavers. Abundant CWD. Many deep pools, some undercut banks, instream veg, continuous flow. good rearing, overwintering, and migration corridor. Some suitable spawning gravels observed DS of culvert.",10/27/2025,,,,,,9,684413,6167760,5241,100.567134.179319.815989.532920.881436,100.567134.179319.815989.532920.881436,TAKL,,1020000184,1,1200000035;203996;204008,3,,,,13.91,2.1,2.12,2.1,13.91,2.1,7442,14.03,5,2.806,,8,8,2,5,A,7442,2.22,2,1.11,,13,13,12,13,B,8682,14.03,5,2.806,,10,10,4,6,A,yes
62676,,,PSCIS,"ROAD, DEMOGRAPHIC",OBS,PASSABLE,Tachie Rd,,356347583,,,,,,,,,,,,,,,,,,,,,,,,,,,,24723331,ASSESSED,BRIDGE,Tachie Road,Pinchi Creek,,10/18/2012,,,,,,10,403628,6048582,6320,100.567134.179319.710832,100.567134.179319.710832.133207,STUL,Pinchi Creek,,0,,,,,,8.35,8.35,8.41,8.41,8.41,8.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no
62678,62678,Trib 2 to Stuart L @ Tachie Rd (62678),PSCIS,"ROAD, DEMOGRAPHIC",CBS,BARRIER,Tachie Rd,,356358456,Tributary to Stuart Lake,Tachie Road,Stream crossing - CBS,,,Data-deficient barrier,Barrier assessment,,,,,Medium,,,,,,,,,Habitat confirmation (data deficient structures only),,,,,Fish obs jumping downstream (juv RB or Redside Shiner) Wood frogs. Water likley seeping through culvert seam - low water flow from inlet/3 of pipe. Culvert damaged.,,24723332,ASSESSED,OVAL,Tachie Road,Unnamed Tributary to Stuart Lake,"CBS-rated as barrier. On the cusp of a potential barrier and rated barrier due to outletdrop measurement of 15cm. Fish observed jumping DS (juvenile rainbow or redside shiner), wood frogs. Low flow of water from inlet to 2/3 of pipe (likely falls through crack/hole at seam. Some old beaver activity (chewed stumps). Culvert damage (erosion, holes along pipe, rusted)",8/13/2025,,,,,,10,392029,6055791,3407,100.567134.179319.780991,100.567134.179319.780991,STUL,,,0,124706;203986;203987;203990,4,,,,0,0,5.01,1.86,5.01,1.86,8682,0,2,0,,,,,,,8682,4.56,2,2.28,,10,10,7,10,A,8992,4.56,2,2.28,,12,12,10,12,B,yes
62682,,,PSCIS,"ROAD, RESOURCE/OTHER",OBS,PASSABLE,Rainbow FSR,,356357268,,,,,,,,,,,,,,,,,,,,,,,,,,,,12600757,ASSESSED,BRIDGE,Rainbow FSR,unnamed tributary to Tezzerone Creek,,10/19/2012,,,,,,10,428453,6089330,9352,100.567134.179319.815989.290384.989223.621436,100.567134.179319.815989.290384.989223.621436.313405,LTRE,,,0,,,,,,7.54,7.54,0,0,7.54,7.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no
62685,,,PSCIS,"ROAD, RESOURCE/OTHER",OBS,PASSABLE,Tanizul FSR,,356363076,,,,,,,,,,,,,,,,,,,,,,,,,,,,24714980,ASSESSED,BRIDGE,Tanizul FSR,Tachie River,Bridge is 135 m long.,10/20/2012,,,,,,10,384088,6063063,8841,100.567134.179319.815989,100.567134.179319.815989.118411,LTRE,Tachie River,,0,1020000184;1020000927;1020001281;1020001538;1024200019;1200000012;1200000013;1200000014;1200000015;1200000016;1200000017;1200000018;1200000034;1200000035;124601;125788;203995;203996;204008;204010,20,,,,689.08,608.03,3289.84,3186.71,3604.2,3451.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no
62699,,,PSCIS,"ROAD, RESOURCE/OTHER",OBS,PASSABLE,Hat FSR,,356360979,,,,,,,,,,,,,,,,,,,,,,,,,,,,24714975,ASSESSED,BRIDGE,Hat Lake Road,Tezzeron Creek,,10/22/2012,,,,,,10,421936,6070343,34051,100.567134.179319.815989.290384.989223,100.567134.179319.815989.290384.989223.342989,LTRE,Tezzeron Creek,,0,1200000034;124601,2,,,,37.45,31.95,0,0,37.45,31.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no
62781,,,PSCIS,"ROAD, RESOURCE/OTHER",OBS,PASSABLE,,,356360979,,,,,,,,,,,,,,,,,,,,,,,,,,,,24714979,ASSESSED,BRIDGE,Inzana North,Tezzeron Creek,Tezzeron Creek is known to contain RB and BB; concrete deck,10/24/2012,,,,,,10,423246,6084084,65514,100.567134.179319.815989.290384.989223,100.567134.179319.815989.290384.989223.662724,LTRE,Tezzeron Creek,,0,1200000034,1,,,,5.56,0.71,0,0,5.56,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no
,1024727615,,,,,,,,,MacLaing Creek,FSR 7785.06,None,,,Excluded structure,Other,No structure,Local knowledge,,,,,,,,,,,,,,,,Confirmed no structure during trib-by-trib review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no
,1020000195,TAK-10,,,,,,,,Bates Creek,Unnamed,None,,,Excluded structure,Barrier assessment,No structure,Field assessment,,,,,,,,,,,,,,,,No structure,Some log jams present but do not impede flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no
,1020001125,TAK-13,,,,,,,,Unnamed,Driftwood FSR,None,,,Excluded structure,Barrier assessment,No structure,Field assessment,,,,,,,,,,,,,,,,No structure,Deactivated culvert in ditch holding water. No barrier/stream crossing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no
,1020000192,TAK-6,,,,,,,,Tributary to Cheztainya Lake,Old Driftwood Road,None,,,Excluded structure,Barrier assessment,No structure,Field assessment,,,,,,,,,,,,,,,,No structure,Deactivated bridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no
,1020001309,Frypan Cr @ (1020001309),,,,,,,,,,None,,,Excluded structure,,No structure,Local knowledge,,,,,,,,,,,,,,,,Modeled crossing is on a road that was never built,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no
,1013500133,SAK-2,,,,,,,,Bivouac Ceek,900 FSR,None,,,Excluded structure,Barrier assessment,No structure,Field assessment,,,,,,,,,,,,,,,,No structure,Deactivated road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no
,1013500137,KAZ-2,,,,,,,,Leo Creek,300 Road,None,,,Excluded structure,Barrier assessment,No structure,Field assessment,,,,,,,,,,,,,,,,No structure,Deactivated road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no
,1020001718,SAK-6,,,,,,,,Dust Creek,Unnamed (1 km hike off Tim FSR),None,,,Excluded structure,Barrier assessment,No structure,Field assessment,,,,,,,,,,,,,,,,No structure,No structure or evidence of past structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no
